Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,Average_score
0,0.0,2.0,1,0.0,2.0,2.0,1.0,2.0,1.0,2.0,247
1,3.0,3.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,186
0,0.0,1.0,1,0.0,1.0,0.0,0.0,4.0,0.0,2.0,177
1,2.0,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,215
1,2.0,2.0,1,0.0,1.0,2.0,0.0,1.0,1.0,0.0,159
1,2.0,1.0,1,0.0,1.0,0.0,1.0,2.0,0.0,0.0,189
1,3.0,3.0,1,0.0,0.0,2.0,0.0,3.0,0.0,2.0,211
0,4.0,0.0,1,0.0,1.0,1.0,0.0,2.0,1.0,1.0,185
1,2.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,172
1,1.0,1.0,1,0.0,2.0,1.0,0.0,1.0,1.0,0.0,252
1,3.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,174
0,3.0,0.0,1,1.0,0.0,2.0,1.0,3.0,1.0,1.0,251
1,2.0,1.0,1,0.0,0.0,2.0,0.0,2.0,1.0,1.0,170
1,1.0,0.0,0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,90
0,2.0,1.0,1,0.0,2.0,2.0,1.0,1.0,0.0,1.0,179
0,4.0,3.0,0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,172
0,2.0,0.0,1,1.0,1.0,1.0,1.0,2.0,0.0,1.0,180
0,2.0,3.0,0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,194
1,4.0,0.0,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,166
1,1.0,0.0,1,0.0,0.0,2.0,1.0,5.0,0.0,1.0,238
0,0.0,1.0,1,0.0,1.0,2.0,1.0,3.0,1.0,1.0,236
1,2.0,1.0,0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,188
0,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0,2.0,224
1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,279
1,1.0,3.0,1,0.0,1.0,1.0,1.0,0.0,0.0,2.0,205
1,1.0,0.0,1,0.0,0.0,1.0,0.0,2.0,0.0,2.0,256
1,1.0,4.0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,280
1,4.0,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,2.0,235
0,4.0,3.0,1,0.0,1.0,2.0,1.0,1.0,1.0,1.0,194
1,3.0,2.0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,249
0,2.0,2.0,1,1.0,2.0,1.0,1.0,0.0,1.0,0.0,275
0,2.0,4.0,0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,234
1,0.0,0.0,0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,137
1,4.0,0.0,0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,116
1,0.0,1.0,1,0.0,2.0,2.0,1.0,2.0,1.0,1.0,222
1,0.0,3.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,201
1,2.0,0.0,0,0.0,3.0,2.0,1.0,4.0,0.0,1.0,205
1,1.0,0.0,1,0.0,0.0,1.0,1.0,3.0,1.0,1.0,190
0,1.0,4.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,216
0,0.0,0.0,0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,203
1,1.0,1.0,1,0.0,0.0,1.0,0.0,3.0,1.0,0.0,215
0,0.0,1.0,1,0.0,1.0,1.0,1.0,3.0,0.0,2.0,214
0,2.0,2.0,1,1.0,2.0,2.0,1.0,4.0,1.0,2.0,173
1,2.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,216
1,3.0,0.0,0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,174
0,3.0,0.0,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,192
0,1.0,0.0,1,0.0,0.0,0.0,0.0,4.0,1.0,0.0,164
1,2.0,0.0,1,1.0,1.0,2.0,1.0,3.0,1.0,1.0,182
0,4.0,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,139
1,4.0,1.0,0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,174
1,1.0,0.0,1,1.0,0.0,1.0,1.0,4.0,1.0,1.0,287
1,2.0,0.0,1,0.0,0.0,2.0,1.0,0.0,0.0,1.0,177
1,2.0,0.0,1,0.0,1.0,2.0,1.0,0.0,0.0,0.0,202
0,3.0,2.0,1,1.0,1.0,2.0,0.0,3.0,0.0,2.0,199
1,3.0,2.0,1,0.0,1.0,2.0,1.0,3.0,0.0,1.0,243
1,1.0,0.0,0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,165
0,1.0,2.0,1,1.0,3.0,0.0,0.0,5.0,0.0,2.0,253
1,1.0,4.0,1,1.0,0.0,2.0,1.0,2.0,1.0,1.0,223
0,0.0,1.0,1,1.0,3.0,2.0,1.0,4.0,0.0,1.0,249
0,1.0,2.0,1,0.0,1.0,1.0,1.0,3.0,1.0,0.0,197
1,2.0,0.0,0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,205
0,0.0,0.0,1,0.0,0.0,2.0,0.0,3.0,1.0,1.0,230
0,2.0,3.0,1,1.0,1.0,1.0,1.0,3.0,1.0,0.0,206
0,2.0,2.0,1,0.0,1.0,1.0,1.0,3.0,0.0,0.0,207
0,1.0,1.0,1,0.0,1.0,2.0,0.0,4.0,1.0,1.0,192
0,0.0,0.0,0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,167
1,1.0,0.0,1,1.0,1.0,2.0,0.0,2.0,0.0,0.0,177
1,1.0,4.0,0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,174
1,4.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,218
0,0.0,1.0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,114
1,0.0,1.0,0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,185
0,2.0,3.0,1,0.0,1.0,2.0,1.0,2.0,0.0,1.0,260
0,2.0,0.0,0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,209
0,4.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,177
0,2.0,0.0,0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,188
0,0.0,2.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,184
1,2.0,0.0,1,0.0,0.0,1.0,1.0,3.0,0.0,0.0,203
0,2.0,0.0,1,0.0,0.0,0.0,1.0,4.0,0.0,0.0,163
1,4.0,0.0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,152
0,2.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,2.0,208
0,0.0,1.0,0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,151
0,1.0,2.0,1,0.0,1.0,2.0,1.0,3.0,0.0,1.0,211
0,1.0,0.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,214
0,2.0,0.0,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,175
0,1.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,259
1,2.0,0.0,1,1.0,0.0,2.0,0.0,1.0,0.0,1.0,231
1,1.0,0.0,1,0.0,1.0,1.0,1.0,2.0,0.0,0.0,239
1,4.0,0.0,0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,201
1,0.0,2.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,225
0,4.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,234
1,2.0,0.0,1,1.0,2.0,2.0,0.0,3.0,0.0,1.0,222
0,1.0,1.0,0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,202
0,2.0,0.0,1,1.0,0.0,2.0,1.0,2.0,0.0,2.0,257
0,3.0,0.0,1,0.0,3.0,2.0,1.0,4.0,0.0,1.0,137
0,3.0,2.0,1,0.0,0.0,2.0,1.0,0.0,0.0,1.0,230
1,2.0,1.0,0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,234
1,0.0,1.0,1,0.0,1.0,1.0,0.0,5.0,0.0,1.0,289
1,2.0,2.0,0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,224
0,2.0,1.0,0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,169
1,2.0,2.0,0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,178
0,2.0,3.0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,140
1,1.0,3.0,1,0.0,2.0,1.0,0.0,3.0,0.0,1.0,257
0,1.0,2.0,0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,157
1,0.0,3.0,1,0.0,1.0,2.0,0.0,2.0,0.0,0.0,300
0,3.0,0.0,1,0.0,1.0,1.0,0.0,4.0,0.0,1.0,205
0,2.0,3.0,0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,164
0,3.0,1.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,153
1,0.0,1.0,1,0.0,2.0,0.0,0.0,1.0,1.0,1.0,210
1,2.0,1.0,0,0.0,3.0,1.0,1.0,4.0,0.0,1.0,258
0,4.0,3.0,1,1.0,2.0,1.0,1.0,0.0,1.0,1.0,195
1,2.0,1.0,1,0.0,1.0,1.0,0.0,4.0,0.0,1.0,262
1,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,95
0,4.0,0.0,0,1.0,1.0,2.0,0.0,7.0,0.0,2.0,212
1,4.0,0.0,0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,255
0,0.0,1.0,1,0.0,1.0,2.0,1.0,2.0,1.0,1.0,245
1,2.0,2.0,1,1.0,2.0,1.0,0.0,1.0,1.0,1.0,258
1,2.0,0.0,1,0.0,1.0,2.0,1.0,0.0,1.0,0.0,204
1,2.0,2.0,1,1.0,1.0,1.0,1.0,4.0,0.0,1.0,238
1,1.0,0.0,1,0.0,1.0,1.0,0.0,5.0,1.0,2.0,183
1,3.0,2.0,1,0.0,0.0,1.0,1.0,2.0,1.0,1.0,271
1,1.0,3.0,1,1.0,0.0,1.0,1.0,3.0,0.0,2.0,234
0,0.0,3.0,1,1.0,0.0,1.0,1.0,2.0,0.0,1.0,204
0,1.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,220
1,1.0,4.0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,187
0,0.0,2.0,1,0.0,0.0,1.0,1.0,4.0,0.0,2.0,218
0,3.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,212
1,1.0,2.0,0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,167
0,0.0,1.0,0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,201
0,4.0,0.0,1,0.0,2.0,1.0,1.0,2.0,1.0,1.0,157
1,3.0,2.0,1,0.0,0.0,2.0,0.0,3.0,0.0,0.0,153
0,2.0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,208
0,1.0,1.0,0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,164
1,2.0,2.0,0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,209
0,3.0,0.0,1,1.0,2.0,2.0,1.0,1.0,0.0,1.0,176
0,4.0,2.0,0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,235
1,4.0,2.0,0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,224
1,2.0,2.0,1,0.0,2.0,1.0,0.0,0.0,0.0,1.0,198
1,2.0,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,256
1,2.0,3.0,1,0.0,1.0,1.0,1.0,6.0,0.0,0.0,252
1,3.0,0.0,1,0.0,2.0,2.0,1.0,2.0,0.0,0.0,184
0,1.0,0.0,1,1.0,2.0,1.0,1.0,4.0,1.0,1.0,198
1,2.0,1.0,1,0.0,1.0,2.0,0.0,3.0,0.0,0.0,152
1,1.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,213
0,0.0,1.0,1,0.0,1.0,1.0,1.0,3.0,0.0,0.0,212
1,1.0,4.0,1,0.0,1.0,1.0,1.0,2.0,0.0,1.0,238
1,3.0,2.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,266
0,2.0,1.0,0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,178
1,0.0,2.0,1,1.0,1.0,2.0,1.0,3.0,0.0,2.0,287
1,1.0,4.0,0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,159
1,3.0,0.0,1,0.0,1.0,1.0,1.0,3.0,0.0,0.0,237
0,4.0,0.0,1,0.0,1.0,2.0,1.0,1.0,0.0,1.0,208
0,2.0,0.0,1,0.0,0.0,1.0,0.0,3.0,1.0,1.0,234
1,2.0,3.0,1,0.0,1.0,2.0,0.0,1.0,1.0,1.0,270
0,1.0,1.0,1,0.0,1.0,1.0,0.0,3.0,0.0,1.0,220
0,4.0,0.0,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0,153
0,1.0,0.0,0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,161
1,3.0,0.0,1,1.0,2.0,2.0,1.0,3.0,1.0,1.0,179
1,3.0,4.0,0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,268
1,2.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,248
1,1.0,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,247
1,0.0,1.0,1,1.0,2.0,0.0,1.0,1.0,0.0,1.0,207
1,1.0,0.0,1,1.0,0.0,2.0,0.0,1.0,0.0,1.0,225
1,3.0,0.0,0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,224
0,1.0,0.0,1,0.0,1.0,1.0,0.0,3.0,1.0,1.0,172
1,2.0,2.0,1,0.0,0.0,1.0,1.0,4.0,1.0,1.0,261
0,0.0,3.0,1,0.0,1.0,1.0,1.0,5.0,1.0,2.0,187
0,2.0,4.0,0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,169
0,2.0,0.0,1,1.0,1.0,1.0,0.0,2.0,1.0,0.0,154
0,0.0,1.0,1,0.0,0.0,1.0,1.0,3.0,1.0,2.0,190
0,2.0,0.0,0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,172
1,2.0,0.0,0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,132
1,1.0,3.0,0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,114
1,2.0,2.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,200
1,2.0,2.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,208
1,2.0,0.0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0,149
0,0.0,2.0,1,1.0,0.0,1.0,1.0,2.0,0.0,0.0,176
1,0.0,2.0,1,1.0,1.0,1.0,0.0,4.0,0.0,1.0,261
0,3.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.0,2.0,214
1,2.0,3.0,0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,232
0,0.0,2.0,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,160
1,1.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,174
0,0.0,3.0,1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,216
0,4.0,2.0,1,1.0,1.0,1.0,0.0,3.0,0.0,2.0,279
0,2.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,212
0,0.0,2.0,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,234
1,0.0,2.0,1,0.0,2.0,2.0,1.0,3.0,1.0,1.0,241
1,1.0,2.0,1,0.0,0.0,2.0,0.0,2.0,1.0,2.0,276
1,1.0,0.0,1,0.0,1.0,1.0,1.0,2.0,0.0,1.0,193
0,0.0,0.0,0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,246
1,4.0,0.0,1,1.0,1.0,1.0,1.0,3.0,0.0,1.0,289
0,2.0,0.0,1,1.0,2.0,2.0,1.0,2.0,1.0,0.0,201
1,2.0,0.0,0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,191
0,2.0,4.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,218
0,2.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,213
0,3.0,3.0,0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,270
1,3.0,0.0,1,0.0,1.0,0.0,0.0,3.0,1.0,1.0,133
0,1.0,1.0,0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,206
0,0.0,2.0,1,0.0,2.0,2.0,1.0,1.0,1.0,2.0,143
1,2.0,1.0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,107
0,2.0,4.0,0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,201
1,3.0,2.0,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,187
0,1.0,0.0,1,0.0,1.0,1.0,1.0,2.0,0.0,2.0,204
1,1.0,1.0,1,1.0,2.0,1.0,0.0,3.0,0.0,0.0,228
1,2.0,1.0,1,0.0,0.0,2.0,1.0,3.0,0.0,2.0,219
0,2.0,3.0,1,1.0,1.0,2.0,0.0,2.0,0.0,0.0,276
1,1.0,1.0,0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,223
0,3.0,3.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,141
0,3.0,2.0,1,0.0,2.0,1.0,0.0,2.0,0.0,0.0,132
1,0.0,3.0,0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,284
1,1.0,4.0,0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,213
0,3.0,0.0,0,0.0,1.0,2.0,1.0,6.0,1.0,0.0,156
0,0.0,3.0,0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,207
0,3.0,0.0,1,1.0,2.0,2.0,1.0,1.0,1.0,1.0,220
0,4.0,3.0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,271
1,2.0,1.0,1,0.0,0.0,1.0,0.0,5.0,1.0,2.0,173
1,2.0,0.0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,180
1,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,2.0,230
0,4.0,2.0,0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,148
0,4.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,164
1,3.0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,254
1,3.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,164
1,1.0,4.0,1,0.0,1.0,2.0,0.0,3.0,0.0,0.0,180
1,1.0,0.0,1,0.0,1.0,1.0,0.0,2.0,0.0,0.0,267
1,0.0,0.0,1,0.0,2.0,0.0,1.0,3.0,0.0,1.0,229
1,1.0,3.0,0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,214
1,0.0,2.0,1,1.0,0.0,1.0,1.0,2.0,0.0,2.0,232
1,4.0,0.0,1,0.0,1.0,1.0,1.0,3.0,0.0,1.0,201
1,2.0,3.0,0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,167
1,2.0,1.0,1,0.0,0.0,2.0,0.0,1.0,0.0,0.0,181
1,4.0,0.0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,179
0,2.0,1.0,0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,164
0,0.0,0.0,1,0.0,3.0,1.0,1.0,5.0,0.0,1.0,176
0,0.0,3.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,193
1,0.0,0.0,1,0.0,1.0,1.0,1.0,3.0,1.0,1.0,223
1,2.0,3.0,1,1.0,1.0,2.0,0.0,2.0,1.0,1.0,294
1,2.0,3.0,1,1.0,1.0,1.0,1.0,1.0,0.0,2.0,210
0,3.0,0.0,0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,69
0,4.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,150
1,1.0,0.0,1,0.0,1.0,1.0,1.0,4.0,0.0,2.0,223
1,1.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,228
1,0.0,4.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,175
1,2.0,0.0,1,0.0,2.0,1.0,0.0,1.0,0.0,1.0,88
1,0.0,1.0,1,0.0,1.0,1.0,0.0,2.0,0.0,1.0,234
0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,168
0,1.0,4.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,256
0,2.0,0.0,1,0.0,2.0,1.0,1.0,3.0,1.0,0.0,202
1,2.0,2.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,243
1,2.0,4.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,154
1,0.0,1.0,1,0.0,2.0,0.0,1.0,0.0,1.0,1.0,182
1,3.0,2.0,1,0.0,1.0,2.0,0.0,1.0,0.0,0.0,184
0,1.0,1.0,0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,192
1,2.0,1.0,1,0.0,1.0,1.0,1.0,3.0,0.0,0.0,178
0,2.0,3.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,268
1,4.0,2.0,1,0.0,1.0,1.0,0.0,4.0,0.0,1.0,268
1,2.0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,200
1,0.0,3.0,1,0.0,0.0,1.0,0.0,4.0,0.0,1.0,120
0,1.0,3.0,1,0.0,0.0,1.0,0.0,3.0,0.0,1.0,249
0,1.0,4.0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,263
0,0.0,2.0,0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,195
1,2.0,0.0,0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,152
0,3.0,0.0,0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,183
0,2.0,0.0,0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,163
0,4.0,1.0,1,1.0,2.0,0.0,1.0,4.0,1.0,1.0,274
1,0.0,3.0,0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,179
0,1.0,1.0,1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,294
0,3.0,2.0,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,195
0,1.0,2.0,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,155
0,1.0,1.0,0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,154
1,2.0,0.0,1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,152
0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,195
0,3.0,0.0,1,0.0,3.0,2.0,1.0,2.0,1.0,1.0,207
1,3.0,3.0,1,1.0,1.0,1.0,1.0,2.0,0.0,2.0,224
1,2.0,0.0,1,0.0,1.0,1.0,0.0,5.0,0.0,1.0,248
0,4.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,209
1,1.0,0.0,1,1.0,0.0,0.0,0.0,2.0,1.0,0.0,248
0,0.0,1.0,1,0.0,1.0,2.0,1.0,2.0,1.0,1.0,240
1,1.0,0.0,1,0.0,0.0,0.0,1.0,2.0,0.0,1.0,216
0,1.0,0.0,1,0.0,0.0,1.0,0.0,3.0,0.0,2.0,146
1,1.0,2.0,0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,256
1,3.0,0.0,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,220
1,0.0,0.0,1,1.0,0.0,2.0,1.0,0.0,1.0,1.0,238
0,3.0,0.0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,189
1,3.0,3.0,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,220
1,0.0,2.0,1,0.0,1.0,2.0,1.0,4.0,0.0,2.0,201
1,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,189
1,0.0,0.0,1,0.0,0.0,2.0,1.0,2.0,1.0,1.0,160
1,1.0,1.0,1,1.0,2.0,0.0,1.0,0.0,1.0,1.0,221
0,2.0,0.0,0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,162
1,4.0,0.0,1,1.0,1.0,2.0,1.0,7.0,1.0,1.0,228
1,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,0.0,0.0,262
1,4.0,2.0,1,1.0,0.0,1.0,0.0,2.0,0.0,1.0,209
1,3.0,0.0,1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,231
1,3.0,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,196
0,2.0,2.0,0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,212
0,1.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,2.0,199
1,1.0,2.0,0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,161
0,1.0,2.0,1,0.0,2.0,1.0,1.0,4.0,1.0,1.0,262
0,2.0,0.0,1,0.0,1.0,0.0,0.0,2.0,0.0,1.0,196
1,1.0,1.0,0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,193
1,2.0,0.0,1,0.0,0.0,1.0,1.0,5.0,0.0,1.0,201
0,0.0,2.0,1,0.0,1.0,2.0,1.0,1.0,1.0,0.0,209
1,2.0,0.0,0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,170
1,2.0,1.0,0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,207
1,3.0,3.0,0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,242
0,2.0,1.0,1,0.0,0.0,2.0,1.0,5.0,0.0,1.0,212
0,1.0,2.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,230
1,2.0,0.0,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,199
0,1.0,2.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,155
1,2.0,1.0,1,0.0,1.0,2.0,1.0,1.0,1.0,1.0,227
1,2.0,2.0,1,0.0,1.0,1.0,0.0,2.0,1.0,1.0,233
1,1.0,0.0,1,1.0,2.0,2.0,1.0,2.0,1.0,1.0,228
1,3.0,1.0,1,1.0,1.0,1.0,1.0,2.0,0.0,1.0,180
1,0.0,1.0,1,1.0,2.0,1.0,1.0,0.0,0.0,1.0,227
1,2.0,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,2.0,232
0,1.0,2.0,0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,238
0,1.0,1.0,0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,184
1,1.0,0.0,1,0.0,2.0,2.0,1.0,6.0,0.0,0.0,211
0,3.0,0.0,1,0.0,2.0,2.0,1.0,2.0,0.0,1.0,173
1,2.0,0.0,0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,114
0,3.0,1.0,1,0.0,1.0,2.0,1.0,1.0,0.0,0.0,194
1,0.0,4.0,1,1.0,0.0,1.0,1.0,2.0,0.0,2.0,297
0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,228
0,0.0,2.0,0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,237
0,4.0,0.0,0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,155
0,0.0,1.0,0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,266
1,2.0,2.0,1,0.0,1.0,0.0,1.0,5.0,0.0,1.0,150
1,0.0,2.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,220
1,2.0,0.0,0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,224
1,1.0,2.0,1,0.0,1.0,2.0,1.0,2.0,0.0,1.0,231
1,2.0,0.0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,168
1,1.0,1.0,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,258
